user_id,year,month,spend_count,cash_in_count,total_spend,total_cash_in,segments,month_year
8f55db7a-c844-4363-9c77-d2b28f92e26c,2025,3,28,16,2845.4994,3249.1964000000003,"HEALTH_AND_SELF_CARE, MODERN_LIFE_ENJOYERS, LIFE_DESIGNERS",2025-03-01
8f55db7a-c844-4363-9c77-d2b28f92e26c,2025,2,19,6,8417.774,13756.1011,"HEALTH_AND_SELF_CARE, MODERN_LIFE_ENJOYERS, LIFE_DESIGNERS",2025-02-01
8f55db7a-c844-4363-9c77-d2b28f92e26c,2025,1,20,12,6058.2625,5593.3269,"HEALTH_AND_SELF_CARE, MODERN_LIFE_ENJOYERS, LIFE_DESIGNERS",2025-01-01
